ID,Language_ID,Headword,Part_Of_Speech,Year,Etymology,Loan
9612-uto,Hungarian,utó,,1416.0,derived word,true
9613-utod,Hungarian,utód,,1828.0,internal,true
9614-utol,Hungarian,utol,,1416.0,,true
9615-utoljara,Hungarian,utoljára,,1669.0,lexicalized inflected word-form,true
9616-utolso,Hungarian,utolsó,,1372.0,derived word,true
9617-utonallo,Hungarian,útonálló,,1668.0,compound,true
9618-utopia,Hungarian,utópia,,1791.0,,true
9619-utszeli,Hungarian,útszéli,,1835.0,semantic change,true
9620-uttoro,Hungarian,úttörő,,1808.0,German,true
9621-uz,Hungarian,úz,,1138.0,Turkic,true
9622-uzoval,Hungarian,uzovál ∆,,1678.0,,true
9623-uzus,Hungarian,úzus ∆,,1569.0,Latin,true
9624-uzsgyi,Hungarian,uzsgyi,,1792.0,uncertain,true
9625-uzsonna,Hungarian,uzsonna,,1395.0,Slavic,true
9626-uzsora,Hungarian,uzsora,,1376.0,Latin,true
9627-ucsorog,Hungarian,ücsörög,,1905.0,internal,true
9628-udul,Hungarian,üdül,,1578.0,,true
9629-udvoz,Hungarian,üdvöz  ∆,,1416.0,,true
9630-udvozlegy,Hungarian,üdvözlégy,,1827.0,lexicalized internal development,true
9631-udvozol,Hungarian,üdvözöl,,1416.0,derived word,true
9632-uget,Hungarian,üget,,1395.0,derived word,true
9633-ugy,Hungarian,ügy¹ †,,1002.0,uncertain,true
9634-ugy,Hungarian,ügy²,,1213.0,uncertain,true
9635-ugyefogyott,Hungarian,ügyefogyott,,1553.0,compound,true
9636-ugyved,Hungarian,ügyvéd,,1814.0,compound,true
9637-uhegy,Hungarian,ühegy †,,1079.0,unknown,true
9638-uk,Hungarian,ük ∆,,1211.0,Proto-Finno-Ugric,true
9639-ul,Hungarian,ül¹,,1138.0,internal,true
9640-ul,Hungarian,ül²,,1456.0,,true
9641-uld,Hungarian,üld ∆,,1808.0,,true
9642-ullo,Hungarian,üllő,,1138.0,derived word,true
9643-unnep,Hungarian,ünnep,,1372.0,compound,true
9644-uno,Hungarian,ünő,,1193.0,Turkic,true
9645-ureg,Hungarian,üreg,,1113.0,,true
9646-urge,Hungarian,ürge,,1469.0,Turkic,true
9647-urom,Hungarian,üröm,,1212.0,Turkic,true
9648-uru,Hungarian,ürü,,1395.0,Turkic,true
9649-urugy,Hungarian,ürügy,,1621.0,internal,true
9650-ust,Hungarian,üst,,1395.0,,true
9651-usti,Hungarian,üsti †,,1317.0,unknown,true
9652-ustok,Hungarian,üstök,,1405.0,unknown,true
9653-ustollest,Hungarian,üstöllést ×,,1792.0,uncertain,true
9654-uszo,Hungarian,üsző,,1395.0,Proto-Ugric,true
9655-uszog,Hungarian,üszög,,1390.0,unknown,true
9656-ut,Hungarian,üt,,1211.0,uncertain,true
9657-uteg,Hungarian,üteg,,1834.0,internal,true
9658-utem,Hungarian,ütem,,1843.0,internal,true
9659-uvecs,Hungarian,üvecs ×,,1838.0,,true
9660-uveg,Hungarian,üveg,,1359.0,Alanic,true
9661-uvolt,Hungarian,üvölt,,1372.0,onomatopoetic,true
9662-uz,Hungarian,űz,,1372.0,Proto-Ugric,true
9663-uzbeg,Hungarian,üzbég¹ †,,1095.0,Slavic,true
9664-uzbeg,Hungarian,üzbég²,,1817.0,international word,true
9665-uzekedik,Hungarian,üzekedik,,1628.0,derived word,true
9666-uzelem,Hungarian,üzelem,,1816.0,internal,true
9667-uzem,Hungarian,üzem,,1862.0,German,true
9668-uzen,Hungarian,üzen,,1372.0,uncertain,true
9669-uzer,Hungarian,üzér,,1840.0,internal,true
9670-uzlet,Hungarian,üzlet,,1841.0,internal,true
9671-vacak,Hungarian,vacak,,1829.0,paronymy,true
9672-vacillal,Hungarian,vacillál,,1619.0,Latin,true
9673-vackor,Hungarian,vackor,,1664.0,,true
9674-vacog,Hungarian,vacog,,1400.0,onomatopoetic,true
9675-vacok,Hungarian,vacok,,1538.0,uncertain,true
9676-vacsora,Hungarian,vacsora,,1395.0,,true
9677-vad,Hungarian,vad,,1138.0,Proto-Finno-Ugric,true
9678-vadli,Hungarian,vádli,,1848.0,,true
9679-vadol,Hungarian,vádol,,1372.0,,true
9680-vadon,Hungarian,vadon,,1342.0,,true
9681-vadonatuj,Hungarian,vadonatúj,,1789.0,compound,true
9682-vag,Hungarian,vág,,1320.0,Proto-Finno-Ugric,true
9683-vagany,Hungarian,vagány,,1720.0,German,true
9684-vagohid,Hungarian,vágóhíd,,1536.0,German,true
9685-vagon,Hungarian,vagon,,1841.0,,true
9686-vagoniroz,Hungarian,vagoníroz,,1918.0,German,true
9687-vagtat,Hungarian,vágtat,,1760.0,,true
9688-vagy,Hungarian,vagy¹,,1372.0,,true
9689-vagyik,Hungarian,vágyik,,1211.0,,true
9690-vagyis,Hungarian,vagyis,,1739.0,compound,true
9691-vagyon,Hungarian,vagyon,,1138.0,,true
9692-vaj,Hungarian,vaj¹,,1018.0,Proto-Finno-Ugric,true
9693-vaj,Hungarian,vaj² ×,,1372.0,onomatopoetic,true
9694-vaj,Hungarian,váj,,1270.0,uncertain,true
9695-vajakol,Hungarian,vajákol ∆,,1657.0,,true
9696-vajda,Hungarian,vajda,,1193.0,Slavic,true
9697-vajdling,Hungarian,vájdling ×,,1812.0,loan,true
9698-vajon,Hungarian,vajon,,1493.0,internal,true
9699-vajto,Hungarian,vajtó ×,,1594.0,derived word,true
9700-vajudik,Hungarian,vajúdik,,1456.0,,true
9701-vajlodik,Hungarian,vajlódik ∆,,1728.0,uncertain,true
9702-vak,Hungarian,vak,,1138.0,unknown,true
9703-vakacio,Hungarian,vakáció,,1613.0,Latin,true
9704-vakar,Hungarian,vakar,,1372.0,internal,true
9705-vakmero,Hungarian,vakmerő,,1372.0,compound,true
9706-vakog,Hungarian,vakog ×,,1602.0,,true
9707-isvakol,Hungarian,isvakol,,1588.0,,true
9708-vakondok,Hungarian,vakondok,,1395.0,,true
9709-valag,Hungarian,valag,,1416.0,unknown,true
9710-valal,Hungarian,valál †,,1515.0,derived word,true
9711-valaszt,Hungarian,választ,,1416.0,,true
9712-valogat,Hungarian,válogat,,1416.0,derived word,true
9713-valaszut,Hungarian,válaszút,,1325.0,compound,true
9714-valcer,Hungarian,valcer ∆,,1793.0,loan,true
9715-valfaj,Hungarian,válfaj,,1807.0,compound,true
9716-valik,Hungarian,válik,,1416.0,Proto-Finno-Ugric,true
9717-vall,Hungarian,vall,,1372.0,paronymy,true
9718-vall,Hungarian,váll,,1372.0,Proto-Finno-Ugric,true
9719-vallal,Hungarian,vállal,,1603.0,derived word,true
9720-vallon,Hungarian,vallon,,1447.0,Wanderwort,true
9721-valo,Hungarian,való,,1171.0,derived word,true
9722-valoszinu,Hungarian,valószínű,,1827.0,German,true
9723-valpot,Hungarian,valpót †,,1208.0,,true
9724-valsag,Hungarian,válság,,1847.0,internal,true
9725-valt,Hungarian,vált,,1138.0,derived word,true
9726-valtn,Hungarian,váltn ×,,1510.0,,true
9727-valto,Hungarian,váltó,,1812.0,lexicalized internal development,true
9728-valuta,Hungarian,valuta,,1813.0,international word,true
9729-valyog,Hungarian,vályog,,1693.0,Slovakian,true
9730-valyu,Hungarian,vályú,,1121.0,Chuvash,true
9731-vam,Hungarian,vám,,1146.0,Iranian,true
9732-vampir,Hungarian,vámpír,,1786.0,international word,true
9733-van,Hungarian,van¹,,1138.0,,true
9734-vanalik,Hungarian,vanálik †,,1416.0,,true
9735-vandal,Hungarian,vandál,,1559.0,,true
9736-vandalizmus,Hungarian,vandalizmus,,1806.0,Latin,true
9737-vandorol,Hungarian,vándorol,,1519.0,,true
9738-vanilia,Hungarian,vanília,,1745.0,,true
9739-vankos,Hungarian,vánkos,,1372.0,loan,true
9740-vanna,Hungarian,vanna ×,,1548.0,loan,true
9741-vanszorodik,Hungarian,vánszorodik ∆,,1577.0,,true
9742-vanyol,Hungarian,ványol ×,,1602.0,,true
9743-vanyad,Hungarian,ványad ∆,,1675.0,derived word,true
9744-vapa,Hungarian,vápa,,1263.0,Slavic,true
9745-var,Hungarian,var,,1395.0,uncertain,true
9746-var,Hungarian,vár¹,,1184.0,Proto-Ugric,true
9747-var,Hungarian,vár²,,1055.0,Iranian,true
9748-varacs,Hungarian,varacs †,,1395.0,,true
9749-varacsk,Hungarian,varacsk ×,,1577.0,,true
9750-varadics,Hungarian,varádics,,1395.0,Slavic,true
9751-varazs,Hungarian,varázs,,1405.0,,true
9752-vareg,Hungarian,varég,,1138.0,Wanderwort,true
9753-varga,Hungarian,varga ∆,,1389.0,internal,true
9754-vargabetu,Hungarian,vargabetű,,1775.0,compound,true
9755-varganya,Hungarian,vargánya,,1584.0,Croatian or Serbian,true
9756-varju,Hungarian,varjú,,1138.0,Proto-Uralic,true
9757-varkocs,Hungarian,varkocs,,1833.0,Slovakian,true
9758-varmegye,Hungarian,vármegye,,1329.0,compound,true
9759-varos,Hungarian,város,,1193.0,derived word,true
9760-varr,Hungarian,varr,,1225.0,Proto-Finno-Ugric,true
9761-varsa,Hungarian,varsa,,1211.0,Slavic,true
9762-varta,Hungarian,várta ∆,,1533.0,loan,true
9763-vartyog,Hungarian,vartyog ×,,1604.0,onomatopoetic,true
9764-vas,Hungarian,vas,,1138.0,Proto-Uralic,true
9765-szoru,Hungarian,szőrű †,,1594.0,,true
9766-vasar,Hungarian,vásár,,1055.0,Iranian,true
9767-vasarfia,Hungarian,vásárfia,,1660.0,compound,true
9768-vasarnap,Hungarian,vasárnap,,1405.0,compound,true
9769-vasik,Hungarian,vásik,,1430.0,Proto-Finno-Ugric,true
9770-vasko,Hungarian,vaskó ×,,1649.0,derived word,true
9771-vaskos,Hungarian,vaskos,,1746.0,uncertain,true
9772-vastag,Hungarian,vastag,,1451.0,,true
9773-vaszar,Hungarian,vaszar ×,,1290.0,,true
9774-vaszarkodik,Hungarian,vaszarkodik ×,,1585.0,,true
9775-vaszon,Hungarian,vászon,,1464.0,uncertain,true
9776-vaszoncseled,Hungarian,vászoncseléd ∆,,1809.0,compound,true
9777-vatale,Hungarian,vatalé ×,,1416.0,unknown,true
9778-vatelin,Hungarian,vatelin,,1937.0,German,true
9779-vatta,Hungarian,vatta,,1818.0,German,true
9780-vaz,Hungarian,váz,,1416.0,unknown,true
9781-vaza,Hungarian,váza,,1800.0,international word,true
9782-vazallus,Hungarian,vazallus,,1664.0,Latin,true
9783-vazelin,Hungarian,vazelin,,1884.0,international word,true
9784-vece,Hungarian,vécé,,1934.0,acronym,true
9785-vecsernye,Hungarian,vecsernye,,1416.0,Slavic,true
9786-vecsin,Hungarian,vecsin †,,1592.0,Romanian,true
9787-ved,Hungarian,véd,,1462.0,Proto-Finno-Ugric,true
9788-vedel,Hungarian,vedel,,1772.0,internal,true
9789-vedlik,Hungarian,vedlik,,1784.0,derived word,true
9790-veg,Hungarian,vég,,1055.0,uncertain,true
9791-vegetal,Hungarian,vegetál,,1794.0,,true
9792-vegett,Hungarian,végett,,1563.0,lexicalized inflected word-form,true
9793-vegig,Hungarian,végig,,1372.0,lexicalized inflected word-form,true
9794-vegzal,Hungarian,vegzál ∆,,1585.0,Latin,true
9795-vegyit,Hungarian,vegyít,,1676.0,,true
9796-vegyesz,Hungarian,vegyész,,1845.0,internal,true
9797-vehemens,Hungarian,vehemens,,1810.0,Latin,true
9798-vejsze,Hungarian,vejsze ∆,,1055.0,Proto-Finno-Ugric,true
9799-veka,Hungarian,véka ×,,1395.0,,true
9800-vekeng,Hungarian,vekeng,,1645.0,onomatopoetic,true
9801-vekker,Hungarian,vekker,,1900.0,loan,true
9802-vekni,Hungarian,vekni ×,,1871.0,loan,true
9803-vekony,Hungarian,vékony,,1380.0,Proto-Finno-Ugric,true
9804-vel,Hungarian,vél,,1456.0,uncertain,true
9805-vele,Hungarian,vele,,1372.0,lexicalized inflected word-form,true
9806-velence,Hungarian,velence †,,1647.0,Wanderwort,true
9807-velesz,Hungarian,velesz ×,,1391.0,Wanderwort,true
9808-vellejt,Hungarian,vellejt †,,1506.0,,true
9809-velom,Hungarian,vélom †,,1474.0,Latin,true
9810-velo,Hungarian,velő,,1405.0,Proto-Finno-Ugric,true
9811-velur,Hungarian,velúr,,1854.0,international word,true
9812-vemhes,Hungarian,vemhes,,1086.0,,true
9813-ven,Hungarian,vén,,1093.0,uncertain,true
9814-vena,Hungarian,véna,,1757.0,international word,true
9815-vend,Hungarian,vend ∆,,1808.0,German,true
9816-vendeg,Hungarian,vendég,,1138.0,Italian,true
9817-vendegoldal,Hungarian,vendégoldal,,1785.0,compound,true
9818-vendely,Hungarian,véndely ×,,1560.0,loan,true
9819-venerek,Hungarian,venerék †,,1372.0,unknown,true
9820-venic,Hungarian,vénic ×,,1257.0,,true
9821-ventilator,Hungarian,ventilátor,,1793.0,international word,true
9822-veny,Hungarian,vény ∆,,1839.0,,true
9823-veny,Hungarian,veny,,1479.0,Slavic,true
9824-ver,Hungarian,ver,,1138.0,unknown,true
9825-ver,Hungarian,vér,,1138.0,Proto-Finno-Ugric,true
9826-veranda,Hungarian,veranda,,1842.0,international word,true
9827-verbena,Hungarian,verbéna,,1578.0,loan,true
9828-verbunk,Hungarian,verbunk ∆,,1752.0,German,true
9829-verbuval,Hungarian,verbuvál ∆,,1705.0,Slavic,true
9830-vercse,Hungarian,vércse,,1395.0,derived word,true
9831-verdung,Hungarian,verdung ×,,1614.0,loan,true
9832-vereb,Hungarian,veréb,,1256.0,Slavic,true
9833-verejtek,Hungarian,verejték,,1506.0,,true
9834-verem,Hungarian,verem,,1015.0,Alanic,true
9835-vereten,Hungarian,vereten †,,1265.0,,true
9836-verfelye,Hungarian,verfelye ×,,1533.0,loan,true
9837-verkli,Hungarian,verkli,,1838.0,loan,true
9838-vermut,Hungarian,vermut,,1904.0,German,true
9839-vernyog,Hungarian,vernyog ×,,1788.0,,true
9840-veroce,Hungarian,verőce ×,,1355.0,Slavic,true
9841-verpec,Hungarian,verpec †,,1437.0,loan,true
9842-vers,Hungarian,vers,,1372.0,Latin,true
9843-versben,Hungarian,versben ×,,1576.0,,true
9844-versenkedik,Hungarian,versenkedik †,,1395.0,,true
9845-verszt,Hungarian,verszt ∆,,1854.0,international word,true
9846-vert,Hungarian,vért,,1086.0,Alanic,true
9847-vertelek,Hungarian,vértelek ×,,1654.0,unknown,true
9848-ves,Hungarian,vés,,1211.0,Proto-Finno-Ugric,true
9849-vese,Hungarian,vese,,1405.0,uncertain,true
9850-vesz,Hungarian,vesz,,1086.0,internal,true
9851-vesz,Hungarian,vész,,1015.0,,true
9852-veszek,Hungarian,veszék †,,1493.0,,true
9853-veszekedik,Hungarian,veszekedik,,1527.0,derived word,true
9854-veszodik,Hungarian,vesződik,,1535.0,,true
9855-vesszo,Hungarian,vessző,,1325.0,Proto-Finno-Ugric,true
9856-vesszofutas,Hungarian,vesszőfutás,,1804.0,German,true
9857-vesszoparipa,Hungarian,vesszőparipa,,1805.0,German,true
9858-veszt,Hungarian,veszt,,1372.0,,true
9859-veszejt,Hungarian,veszejt ×,,1728.0,derived word,true
9860-veszteg,Hungarian,veszteg,,1354.0,,true
9861-veszteget,Hungarian,veszteget,,1531.0,derived word,true
9862-vet,Hungarian,vet,,1131.0,uncertain,true
9863-vet,Hungarian,vét,,1138.0,unknown,true
9864-vetelkedik,Hungarian,vetélkedik,,1372.0,,true
9865-vetekedik,Hungarian,vetekedik,,1372.0,derived word,true
9866-vetelo,Hungarian,vetélő,,1405.0,derived word,true
9867-vetelytars,Hungarian,vetélytárs,,1831.0,compound,true
9868-vetemik,Hungarian,vetemik †,,1456.0,,true
9869-vetemedik,Hungarian,vetemedik,,1574.0,,true
9870-veteran,Hungarian,veterán,,1797.0,international word,true
9871-veternye,Hungarian,veternye ∆,,1372.0,Slavic,true
9872-vetkozik,Hungarian,vetkőzik,,1372.0,,true
9873-veto,Hungarian,vétó,,1793.0,international word,true
9874-vetrece,Hungarian,vetrece ×,,1544.0,Croatian or Serbian,true
9875-vezekel,Hungarian,vezekel,,1831.0,misreading,true
9876-vezenyel,Hungarian,vezényel,,1834.0,,true
9877-vezer,Hungarian,vezér,,1372.0,Proto-Finno-Ugric,true
9878-vezercikkely,Hungarian,vezércikkely ∆,,1776.0,,true
9879-vezet,Hungarian,vezet,,1416.0,Proto-Finno-Ugric,true
9880-vezna,Hungarian,vézna,,1620.0,unknown,true
9881-viadukt,Hungarian,viadukt,,1844.0,international word,true
9882-viasz,Hungarian,viasz,,1372.0,Croatian or Serbian,true
9883-vibral,Hungarian,vibrál,,1815.0,Latin,true
9884-vicc,Hungarian,vicc,,1799.0,German,true
9885-vicinalis,Hungarian,vicinális,,1857.0,Latin,true
9886-vicsog,Hungarian,vicsog ×,,1750.0,,true
9887-viccsan,Hungarian,viccsan ×,,1792.0,,true
9888-vicsorodik,Hungarian,vicsorodik ∆,,1575.0,,true
9889-videk,Hungarian,vidék,,1372.0,unknown,true
9890-video,Hungarian,videó,,1958.0,international word,true
9891-vidra,Hungarian,vidra,,1264.0,Slavic,true
9892-vidul,Hungarian,vidul,,1372.0,,true
9893-vig,Hungarian,víg,,1138.0,internal,true
9894-vigaly,Hungarian,vigály ×,,1790.0,,true
9895-vigano,Hungarian,viganó ∆,,1793.0,,true
9896-vigasztal,Hungarian,vigasztal,,1372.0,,true
9897-vigasz,Hungarian,vigasz,,1807.0,,true
9898-vigec,Hungarian,vigéc ∆,,1884.0,German,true
9899-vigilia,Hungarian,vigília,,1372.0,Latin,true
9900-vigyaz,Hungarian,vigyáz,,1372.0,Proto-Finno-Ugric,true
9901-vigyorog,Hungarian,vigyorog,,1508.0,,true
9902-vihar,Hungarian,vihar,,1643.0,Slavic,true
9903-viheder,Hungarian,viheder ×,,1793.0,uncertain,true
9904-vihog,Hungarian,vihog,,1581.0,,true
9905-vijjog,Hungarian,vijjog,,1806.0,onomatopoetic,true
9906-vikarius,Hungarian,vikárius ∆,,1372.0,Latin,true
9907-vikend,Hungarian,víkend,,1928.0,German,true
9908-viksz,Hungarian,viksz ×,,1813.0,,true
9909-vilag,Hungarian,világ,,1309.0,Proto-Finno-Ugric,true
9910-vilagfi,Hungarian,világfi ∆,,1833.0,compound,true
9911-villa,Hungarian,villa¹,,1395.0,,true
9912-villa,Hungarian,villa²,,1806.0,,true
9913-villam,Hungarian,villám,,1206.0,,true
9914-villany,Hungarian,villany,,1831.0,internal,true
9915-villog,Hungarian,villog,,1519.0,,true
9916-villong,Hungarian,villong,,1474.0,internal,true
9917-vinceller,Hungarian,vincellér,,1396.0,loan,true
9918-vinkli,Hungarian,vinkli ∆,,1833.0,loan,true
9919-vinko,Hungarian,vinkó,,1646.0,Slavic,true
9920-vinyetta,Hungarian,vinyetta,,1805.0,international word,true
9921-vinnye,Hungarian,vinnye ×,,1093.0,Slavic,true
9922-vinnyog,Hungarian,vinnyog,,1634.0,onomatopoetic,true
9923-viola,Hungarian,viola,,1276.0,Latin,true
9924-vipera,Hungarian,vipera,,1495.0,Latin,true
9925-virag,Hungarian,virág,,1237.0,paronymy,true
9926-vircsaft,Hungarian,vircsaft ∆,,1635.0,German,true
9927-virgacs,Hungarian,virgács,,1704.0,Latin,true
9928-virginal,Hungarian,virginál  †,,1518.0,,true
9929-virginal,Hungarian,virginál  †,,1591.0,German,true
9930-virgonc,Hungarian,virgonc,,1621.0,internal,true
9931-virics,Hungarian,virics †,,1395.0,loan,true
9932-virrad,Hungarian,virrad,,1372.0,,true
9933-virsli,Hungarian,virsli,,1803.0,loan,true
9934-virtigli,Hungarian,virtigli ×,,1877.0,loan,true
9935-virtus,Hungarian,virtus ∆,,1584.0,Latin,true
9936-virul,Hungarian,virul,,1527.0,,true
9937-virus,Hungarian,vírus,,1891.0,Latin,true
9938-visel,Hungarian,visel,,1416.0,derived word,true
9939-visit,Hungarian,visít,,1592.0,,true
9940-visong,Hungarian,visong,,1826.0,onomatopoetic,true
9941-visko,Hungarian,viskó,,1647.0,uncertain,true
9942-visz,Hungarian,visz,,1372.0,Proto-Finno-Ugric,true
9943-viszalykodik,Hungarian,viszálykodik,,1531.0,,true
9944-viszett,Hungarian,viszett †,,1474.0,lexicalized inflected word-form,true
9945-viszket,Hungarian,viszket,,1405.0,derived word,true
9946-viszkolodik,Hungarian,viszkolódik ×,,1792.0,,true
9947-viszolyog,Hungarian,viszolyog,,1824.0,internal,true
9948-viszon,Hungarian,viszon ∆,,1460.0,,true
9949-viszont,Hungarian,viszont,,1506.0,lexicalized inflected word-form,true
9950-viszonoz,Hungarian,viszonoz,,1772.0,internal,true
9951-viszontagsag,Hungarian,viszontagság,,1572.0,derived word,true
9952-viszonyol,Hungarian,viszonyol †,,1780.0,,true
9953-viszony,Hungarian,viszony,,1805.0,internal,true
9954-vissza,Hungarian,vissza,,1237.0,lexicalized inflected word-form,true
9955-visszael,Hungarian,visszaél,,1416.0,compound,true
9956-visszal,Hungarian,visszál †,,1416.0,derived word,true
9957-vitamin,Hungarian,vitamin,,1922.0,international word,true
9958-vitat,Hungarian,vitat,,1546.0,,true
9959-vitez,Hungarian,vitéz,,1208.0,Slavic,true
9960-vitla,Hungarian,vitla,,1585.0,Slavic,true
9961-vitorla,Hungarian,vitorla,,1395.0,Croatian or Serbian,true
9962-vitrazs,Hungarian,vitrázs ∆,,1904.0,international word,true
9963-vitrin,Hungarian,vitrin,,1926.0,international word,true
9964-vitriol,Hungarian,vitriol ∆,,1799.0,German,true
9965-vitustanc,Hungarian,vitustánc,,1823.0,compound,true
9966-vityillo,Hungarian,vityilló,,1789.0,internal,true
9967-viv,Hungarian,vív,,1349.0,uncertain,true
9968-vivat,Hungarian,vivát ∆,,1693.0,Latin,true
9969-viz,Hungarian,víz,,1214.0,Proto-Uralic,true
9970-viza,Hungarian,viza,,1230.0,Wanderwort,true
9971-vizilo,Hungarian,víziló,,1669.0,compound,true
9972-vizit,Hungarian,vizit,,1782.0,international word,true
9973-vizitacio,Hungarian,vizitáció ∆,,1495.0,,true
9974-vizkereszt,Hungarian,vízkereszt,,1416.0,Slavic,true
9975-vizszintes,Hungarian,vízszintes,,1808.0,internal,true
9976-vizum,Hungarian,vízum,,1921.0,German,true
9977-vizsgal,Hungarian,vizsgál,,1531.0,,true
9978-vizsga,Hungarian,vizsga,,1804.0,derived word,true
9979-vizsla,Hungarian,vizsla,,1350.0,,true
9980-vodka,Hungarian,vodka,,1658.0,Slavic,true
9981-vogul,Hungarian,vogul,,1802.0,international word,true
9982-voks,Hungarian,voks,,1525.0,Latin,true
9983-volan,Hungarian,volán,,1926.0,German,true
9984-volonter,Hungarian,volontér ×,,1663.0,German,true
9985-volt,Hungarian,volt,,1887.0,international word,true
9986-von,Hungarian,von,,1372.0,,true
9987-vonal,Hungarian,vonal,,1793.0,internal,true
9988-vonat,Hungarian,vonat,,1780.0,internal,true
9989-vonatkozik,Hungarian,vonatkozik,,1755.0,derived word,true
9990-vonit,Hungarian,vonít,,1815.0,semantic change,true
9991-vonul,Hungarian,vonul,,1771.0,internal,true
9992-vonz,Hungarian,vonz,,1760.0,paronymy,true
9993-votjak,Hungarian,votják,,1791.0,international word,true
9994-vo,Hungarian,vő,,1086.0,Proto-Uralic,true
9995-vocsok,Hungarian,vöcsök,,1519.0,Proto-Finno-Ugric,true
9996-vodor,Hungarian,vödör,,1165.0,Slavic,true
9997-vofely,Hungarian,vőfély,,1395.0,compound,true
9998-volegeny,Hungarian,vőlegény,,1250.0,compound,true
9999-volgy,Hungarian,völgy,,1211.0,Proto-Uralic,true
10000-vorhenyo,Hungarian,vörhenyő ∆,,1416.0,,true
10001-voros,Hungarian,vörös,,1121.0,paronymy,true
10002-vukli,Hungarian,vukli ∆,,1789.0,,true
10003-vulkan,Hungarian,vulkán,,1786.0,,true
10004-vulkanikus,Hungarian,vulkanikus,,1861.0,international word,true
10005-vurstli,Hungarian,vurstli ∆,,1896.0,,true
10006-xerox,Hungarian,xerox,,1972.0,English,true
10007-xilofon,Hungarian,xilofon,,1897.0,international word,true
10008-zab,Hungarian,zab,,1211.0,Slavic,true
10009-zabal,Hungarian,zabál,,1395.0,Slavic,true
10010-zabe,Hungarian,zábé ×,,1291.0,,true
10011-zabigyerek,Hungarian,zabigyerek ∆,,1855.0,compound,true
